filename,species_id,scientific_name,gbif_occurrence_id,gbif_dataset_key,source_url,license,rights_holder,recorded_by,locality
HY.RE_Hydnum_repandum_gbif_03.jpg,HY.RE,Hydnum repandum,5938567534,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605445341/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Paulo da Silva,Paulo da Silva,
HY.RE_Hydnum_repandum_gbif_04.jpg,HY.RE,Hydnum repandum,5938618631,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605445391/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Paulo da Silva,Paulo da Silva,
HY.RE_Hydnum_repandum_gbif_05.jpg,HY.RE,Hydnum repandum,6130627729,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/609651828/original.jpg,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Chuck Wilson,Chuck Wilson,
HY.RE_Hydnum_repandum_gbif_06.jpg,HY.RE,Hydnum repandum,6130770274,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/610656600/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,vega-49,vega-49,
HY.RE_Hydnum_repandum_gbif_07.jpg,HY.RE,Hydnum repandum,6130847073,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/606704409/original.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,Manuela Fiorini,Manuela Fiorini,
HY.RE_Hydnum_repandum_gbif_08.jpg,HY.RE,Hydnum repandum,6131372634,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/607788281/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Maria João Martins,Maria João Martins,
CA.TU_Cantharellus_tubaeformis_gbif_01.jpg,CA.TU,Cantharellus tubaeformis,5938045340,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605453135/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Leah Zilberman,Leah Zilberman,
CA.TU_Cantharellus_tubaeformis_gbif_02.jpg,CA.TU,Cantharellus tubaeformis,5938112126,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605297157/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Dean Lyons,Dean Lyons,
CA.TU_Cantharellus_tubaeformis_gbif_03.jpg,CA.TU,Cantharellus tubaeformis,5938132487,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605543754/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Joe Foust,Joe Foust,
CA.TU_Cantharellus_tubaeformis_gbif_04.jpg,CA.TU,Cantharellus tubaeformis,5938133884,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605286901/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Hunter Hill,Hunter Hill,
CA.TU_Cantharellus_tubaeformis_gbif_05.jpg,CA.TU,Cantharellus tubaeformis,5938145740,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605117637/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Paulo da Silva,Paulo da Silva,
CA.TU_Cantharellus_tubaeformis_gbif_06.jpg,CA.TU,Cantharellus tubaeformis,5938151291,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/604947293/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,awical,awical,
CA.TU_Cantharellus_tubaeformis_gbif_07.jpg,CA.TU,Cantharellus tubaeformis,5938195526,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605302943/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Leah Zilberman,Leah Zilberman,
CA.TU_Cantharellus_tubaeformis_gbif_08.jpg,CA.TU,Cantharellus tubaeformis,5938196994,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/604699804/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,nemophilist_tendencies,nemophilist_tendencies,
AM.MU_Amanita_muscaria_gbif_01.jpg,AM.MU,Amanita muscaria,5938167094,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605301896/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,brando_c,brando_c,
AM.MU_Amanita_muscaria_gbif_03.jpg,AM.MU,Amanita muscaria,5938168756,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/604685510/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,spiderandspice,spiderandspice,
AM.MU_Amanita_muscaria_gbif_05.jpg,AM.MU,Amanita muscaria,5938172686,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605283971/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Mickey,Mickey,
AM.MU_Amanita_muscaria_gbif_07.jpg,AM.MU,Amanita muscaria,5938181677,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/604988987/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Amanda Arnesson,Amanda Arnesson,
AM.MU_Amanita_muscaria_gbif_09.jpg,AM.MU,Amanita muscaria,5938187732,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/605571458/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Yaeko Long,Yaeko Long,
AM.MU_Amanita_muscaria_gbif_11.jpg,AM.MU,Amanita muscaria,5938191795,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/604910999/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,olwenmeritt,olwenmeritt,
AM.MU_Amanita_muscaria_gbif_13.jpg,AM.MU,Amanita muscaria,5938198347,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/604837360/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,cwlonie6626,cwlonie6626,
AM.MU_Amanita_muscaria_gbif_15.jpg,AM.MU,Amanita muscaria,5938203811,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/604889772/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,KimberlySteinmann,KimberlySteinmann,
AM.MU_Amanita_muscaria_gbif_17.jpg,AM.MU,Amanita muscaria,5938227905,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/604886499/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,mycotajohn,mycotajohn,
AM.MU_Amanita_muscaria_gbif_19.jpg,AM.MU,Amanita muscaria,5938233637,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/604535708/original.jpg,http://creativecommons.org/publicdomain/zero/1.0/legalcode,GMarques,GMarques,
AM.VI_Amanita_virosa_gbif_01.jpg,AM.VI,Amanita virosa,5287776555,b124e1e0-4755-430f-9eab-894f25a9b59c,https://www.artsobservasjoner.no/MediaLibrary/2025/8/478abeaa-69e4-4d78-861b-2b63f9fe6c21_image.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,,John Simonsen,"Sandåker, Østre Toten, In"
AM.VI_Amanita_virosa_gbif_03.jpeg,AM.VI,Amanita virosa,5287776955,b124e1e0-4755-430f-9eab-894f25a9b59c,https://www.artsobservasjoner.no/MediaLibrary/2025/8/477c3e0c-b052-4b34-8d74-37f24795a4dc_image.jpeg,http://creativecommons.org/licenses/by/4.0/legalcode,,Jonas Heggedal,"Lybekkbråtan, Nannestad, Ak"
AM.VI_Amanita_virosa_gbif_05.jpg,AM.VI,Amanita virosa,5287788865,b124e1e0-4755-430f-9eab-894f25a9b59c,https://www.artsobservasjoner.no/MediaLibrary/2025/8/cb66ddaa-0bd4-474c-b087-0480a20cc6ec_image.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,,Per Buertange|Steinar Pedersen,"Trøgstad fort OS, Trøgstad fort, Indre Østfold, Øs"
AM.VI_Amanita_virosa_gbif_07.jpg,AM.VI,Amanita virosa,5287809303,b124e1e0-4755-430f-9eab-894f25a9b59c,https://www.artsobservasjoner.no/MediaLibrary/2025/8/e14a1191-bced-4018-bf9c-83a181ee6193_image.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,,Tessa Frenay,"Lurkevannsmosen, Halden, Øs"
AM.VI_Amanita_virosa_gbif_09.jpg,AM.VI,Amanita virosa,5287882591,8a863029-f435-446a-821e-275f4f641165,https://observation.org/photos/131747054.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Stichting Observation International,User 926791,Bø
AM.VI_Amanita_virosa_gbif_11.jpg,AM.VI,Amanita virosa,5287897153,8a863029-f435-446a-821e-275f4f641165,https://observation.org/photos/132293423.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Stichting Observation International,User 1130782,Storfors
AM.VI_Amanita_virosa_gbif_13.jpg,AM.VI,Amanita virosa,5287929278,8a863029-f435-446a-821e-275f4f641165,https://observation.org/photos/132572672.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Stichting Observation International,User 792555,Arvika
AM.VI_Amanita_virosa_gbif_15.jpg,AM.VI,Amanita virosa,5287935847,8a863029-f435-446a-821e-275f4f641165,https://observation.org/photos/132213612.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Stichting Observation International,User 264682,Arvika
BO.BA_Imleria_badia_gbif_01.jpg,BO.BA,Imleria badia,5237798486,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/521277227/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,poantis,poantis,
BO.BA_Imleria_badia_gbif_03.jpg,BO.BA,Imleria badia,5282582493,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/526987992/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Marina Pjankova,Marina Pjankova,
BO.BA_Imleria_badia_gbif_05.jpg,BO.BA,Imleria badia,5292763303,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/521863433/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,gabymeyer,gabymeyer,
BO.BA_Imleria_badia_gbif_07.jpg,BO.BA,Imleria badia,5892502199,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/525615411/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Christine Gagnon,Christine Gagnon,
BO.BA_Imleria_badia_gbif_09.jpg,BO.BA,Imleria badia,5892820475,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/520339887/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,jeanelz,jeanelz,
BO.BA_Imleria_badia_gbif_11.jpg,BO.BA,Imleria badia,5216215481,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/530637557/original.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,juniperus_com,juniperus_com,
BO.BA_Imleria_badia_gbif_13.jpg,BO.BA,Imleria badia,5216311427,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/530653078/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Puzankov Aleksei,Puzankov Aleksei,
BO.BA_Imleria_badia_gbif_15.jpg,BO.BA,Imleria badia,5216936886,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/532205846/original.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,victor laborde,victor laborde,
BO.ED_Boletus_edulis_gbif_01.jpg,BO.ED,Boletus edulis,6147240552,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/614070551/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Chris Close,Chris Close,
BO.ED_Boletus_edulis_gbif_03.jpg,BO.ED,Boletus edulis,6147240555,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/614077069/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,zbird93,zbird93,
BO.ED_Boletus_edulis_gbif_05.jpg,BO.ED,Boletus edulis,6147260546,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/613570583/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Jason Reid,Jason Reid,
BO.ED_Boletus_edulis_gbif_07.jpg,BO.ED,Boletus edulis,6147310563,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/613512642/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Maki,Maki,
BO.ED_Boletus_edulis_gbif_09.jpg,BO.ED,Boletus edulis,6147316848,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/613336516/original.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,Christopher Hynes,Christopher Hynes,
BO.ED_Boletus_edulis_gbif_11.jpg,BO.ED,Boletus edulis,6147376363,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/613349839/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,jthingsfoundwalking,jthingsfoundwalking,
BO.ED_Boletus_edulis_gbif_13.jpg,BO.ED,Boletus edulis,6147401818,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/614553998/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,k_hill,k_hill,
BO.ED_Boletus_edulis_gbif_15.jpg,BO.ED,Boletus edulis,6147401954,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/613951320/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Maki,Maki,
CA.CI_Cantharellus_cibarius_gbif_01.jpg,CA.CI,Cantharellus cibarius,5036710020,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/460960355/original.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,Andrejus Gaidamavičius,Andrejus Gaidamavičius,
CA.CI_Cantharellus_cibarius_gbif_03.jpeg,CA.CI,Cantharellus cibarius,5036908483,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/463065385/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Piotr Kobierski,Piotr Kobierski,
CA.CI_Cantharellus_cibarius_gbif_05.jpg,CA.CI,Cantharellus cibarius,5037198707,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/462945006/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Irmantas Šalaševičius,Irmantas Šalaševičius,
CA.CI_Cantharellus_cibarius_gbif_07.jpg,CA.CI,Cantharellus cibarius,5051271031,8a863029-f435-446a-821e-275f4f641165,https://observation.org/photos/110124102.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Stichting Observation International,User 1048891,Borkeld - N2000
CA.CI_Cantharellus_cibarius_gbif_09.jpg,CA.CI,Cantharellus cibarius,5051283525,8a863029-f435-446a-821e-275f4f641165,https://observation.org/photos/110191769.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Stichting Observation International,User 310089,Harderwijk - Beekhuizerzand
CA.CI_Cantharellus_cibarius_gbif_11.jpg,CA.CI,Cantharellus cibarius,5051328181,8a863029-f435-446a-821e-275f4f641165,https://observation.org/photos/110125193.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Stichting Observation International,User 1057982,Kootwijk - Loobosch
LA.HE_Lactarius_helvus_gbif_01.jpg,LA.HE,Lactarius helvus,5759834920,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/556875281/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Алексей Афонин,Алексей Афонин,
LA.HE_Lactarius_helvus_gbif_03.jpg,LA.HE,Lactarius helvus,5760159082,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/559753006/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Juha Kinnunen,Juha Kinnunen,
LA.HE_Lactarius_helvus_gbif_05.jpg,LA.HE,Lactarius helvus,5760228089,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/554366652/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Filip Fuljer,Filip Fuljer,
LA.HE_Lactarius_helvus_gbif_07.jpg,LA.HE,Lactarius helvus,5760374867,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/554576853/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,lavoiedom,lavoiedom,
LA.HE_Lactarius_helvus_gbif_09.jpg,LA.HE,Lactarius helvus,5760520238,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/561126921/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,pampelun,pampelun,
LA.HE_Lactarius_helvus_gbif_11.jpg,LA.HE,Lactarius helvus,5760582903,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://inaturalist-open-data.s3.amazonaws.com/photos/559888795/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,zorrro,zorrro,
RU.BA_Russula_badia_gbif_01.jpg,RU.BA,Russula badia,4925427801,b124e1e0-4755-430f-9eab-894f25a9b59c,https://www.artsobservasjoner.no/MediaLibrary/2024/8/9b28603c-e263-4d65-9c52-f0572481f5d2_image.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,,Nina Fiskerstrand|Anne Marie Hareide,"Sjodalsvegen, Vågå, In"
RU.BA_Russula_badia_gbif_03.jpg,RU.BA,Russula badia,4940915542,84d26682-f762-11e1-a439-00145eb45e9a,https://svampe.databasen.org/uploads/2024-10450345_BJgD5pdeTR.JPG,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,Kirsten Bjørnsson,Koltse Järv
RU.BA_Russula_badia_gbif_05.jpg,RU.BA,Russula badia,4940919617,84d26682-f762-11e1-a439-00145eb45e9a,https://svampe.databasen.org/uploads/2024-10449613_B1ubADhh0.JPG,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,Kirsten Bjørnsson,Linnuse küla
RU.BA_Russula_badia_gbif_07.jpg,RU.BA,Russula badia,4940923869,84d26682-f762-11e1-a439-00145eb45e9a,https://svampe.databasen.org/uploads/2024-10450130_H1BWJXyTR.JPG,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,Ole Sparre Pedersen,Koltse Järv
RU.BA_Russula_badia_gbif_09.jpg,RU.BA,Russula badia,4948255902,b124e1e0-4755-430f-9eab-894f25a9b59c,https://www.artsobservasjoner.no/MediaLibrary/2024/9/50f71cea-07a2-4823-8bed-9baa4a1b1a14_image.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,,Lene Gjelsvik|Elisabeth Bråten Fjeld|Nina Fiskerstrand|Anne Marie Hareide,"Valldal - Syltemoa, Fjord, Mr"
RU.BA_Russula_badia_gbif_11.jpg,RU.BA,Russula badia,4948256416,b124e1e0-4755-430f-9eab-894f25a9b59c,https://www.artsobservasjoner.no/MediaLibrary/2024/9/00bf3039-b206-4bcf-b8cd-0d60c4d4b452_image.jpg,http://creativecommons.org/licenses/by/4.0/legalcode,,Svein Olav B. Drangeid,"Arnestad, Asker, Ak"
